Timestamp,Current,MVoltage,Sl1Voltage,Sl2Voltage,Sl3Voltage,T000007c0681f,T000007c2763a,T000007c0a876,T000007c1a9bf
1484262458.95,0.0234756469727,3.60848242188,3.65453125,3.6633515625,3.64873046875,21.375,21.5,21.375,21.812
1484262459.95,0.0152740478516,3.60847265625,3.65452929688,3.66334375,3.64873828125,21.375,21.5,21.375,21.812
1484262461.01,0.0372085571289,3.60848046875,3.6545234375,3.663359375,3.64873632813,21.375,21.5,21.375,21.812
1484262462.01,0.000778198242188,3.60846875,3.6545234375,3.663359375,3.6487421875,21.375,21.5,21.375,21.812
1484262463.01,0.0200424194336,3.60848242188,3.65453320313,3.66335742188,3.648734375,21.437,21.375,21.437,21.812
1484262464.01,0.0602874755859,3.60848242188,3.65454296875,3.66335546875,3.6487421875,21.437,21.375,21.437,21.812
1484262465.01,0.0484619140625,3.60848632813,3.65452539062,3.66335742188,3.6487421875,21.5,21.375,21.375,21.812
1484262466.01,-0.0459518432617,3.60847851562,3.654546875,3.6633515625,3.6487421875,21.5,21.375,21.375,21.812
1484262467.02,0.0496063232422,3.60847070313,3.65450390625,3.66336132813,3.64873632813,21.375,21.5,21.375,21.812
1484262468.08,0.0185165405273,3.60848242188,3.65453320313,3.66335546875,3.6487265625,21.375,21.5,21.375,21.812
1484262469.02,-0.0676956176758,3.60846875,3.65453320313,3.66335742188,3.6487421875,21.375,21.5,21.375,21.812
1484262470.02,-0.0257339477539,3.60847851562,3.65452734375,3.66336328125,3.64873242188,21.375,21.5,21.375,21.812
1484262471.02,-0.119384765625,3.60847265625,3.6545234375,3.6633671875,3.64874414062,21.375,21.5,21.437,21.812
1484262472.02,0.145927429199,3.6084765625,3.65448828125,3.66334960937,3.648734375,21.375,21.5,21.437,21.812
1484262473.02,0.168243408203,3.60847460937,3.654546875,3.66335546875,3.64873828125,21.312,21.5,21.812,21.375
1484262474.02,0.0412139892578,3.60847460937,3.65451953125,3.66335742188,3.64873632813,21.312,21.5,21.812,21.375
1484262475.03,-0.130638122559,3.60846289063,3.6545078125,3.663359375,3.64874023437,21.5,21.312,21.375,21.812
1484262476.03,0.0982437133789,3.60848046875,3.65451953125,3.66335546875,3.6487421875,21.5,21.312,21.375,21.812
1484262477.03,0.149551391602,3.60846289063,3.65452734375,3.66335742188,3.64873828125,21.312,21.5,21.375,21.812
1484262478.03,-0.0333633422852,3.60846289063,3.65451171875,3.66335351562,3.64872851563,21.312,21.5,21.375,21.812
1484262479.08,0.065055847168,3.60849609375,3.65453515625,3.66335546875,3.648734375,21.312,21.5,21.375,21.812
1484262480.03,0.0057373046875,3.60847070313,3.65450976563,3.66335742188,3.64874023437,21.312,21.5,21.375,21.812
1484262481.08,0.0980529785156,3.60847265625,3.654546875,3.66335351562,3.648734375,21.312,21.5,21.437,21.812
1484262482.03,-0.180038452148,3.6084609375,3.65454296875,3.6633515625,3.64873632813,21.312,21.5,21.437,21.812
1484262483.04,-0.0499572753906,3.60849414062,3.65449414063,3.66335546875,3.648734375,21.312,21.5,21.375,21.812
1484262484.04,-0.103744506836,3.60847265625,3.65450585937,3.66334960937,3.64873242188,21.312,21.5,21.375,21.812
1484262485.04,0.0347290039062,3.608453125,3.65451171875,3.66335351562,3.64874023437,21.25,21.5,21.812,21.437
1484262486.04,-0.0408020019531,3.6084765625,3.65456445312,3.66334570313,3.648734375,21.25,21.5,21.812,21.437
1484262487.04,0.0539932250977,3.60845117188,3.65454882813,3.6633515625,3.64873242188,21.25,21.5,21.375,21.812
1484262488.04,-0.0232543945312,3.60846289063,3.65451953125,3.6633515625,3.64873242188,21.25,21.5,21.375,21.812
1484262489.04,0.00516510009766,3.6084765625,3.6545078125,3.66334960937,3.64873242188,21.25,21.437,21.437,21.812
1484262490.04,0.00802612304688,3.6084765625,3.654484375,3.66334960937,3.64873632813,21.25,21.437,21.437,21.812
1484262491.04,-0.00513458251953,3.60846289063,3.65454101562,3.66334375,3.64872851563,21.312,21.375,21.812,21.5
1484262492.05,0.0499877929688,3.60847851562,3.65452539062,3.66336328125,3.648734375,21.312,21.375,21.812,21.5
1484262493.05,-0.0154342651367,3.60846875,3.65453710938,3.66334375,3.64873632813,21.25,21.437,21.812,21.375
1484262494.05,0.0364456176758,3.60846484375,3.65454296875,3.66334765625,3.64872851563,21.25,21.437,21.812,21.375
1484262495.05,-0.033935546875,3.60848632813,3.65446679687,3.66335351562,3.648734375,21.25,21.5,21.375,21.812
1484262496.05,-0.0499572753906,3.60846679688,3.65448632812,3.6633515625,3.6487265625,21.25,21.5,21.375,21.812
1484262497.05,0.0185165405273,3.60846484375,3.65453515625,3.66334179688,3.64873632813,21.25,21.5,21.812,21.437
1484262498.05,-0.0404205322266,3.60846679688,3.65452929688,3.66335351562,3.64873828125,21.25,21.5,21.812,21.437
1484262499.05,-0.0116195678711,3.60846875,3.65452734375,3.66335351562,3.64872265625,21.25,21.5,21.375,21.812
1484262500.06,-0.0318374633789,3.60848828125,3.6545234375,3.6633515625,3.648734375,21.25,21.5,21.375,21.812
1484262501.06,0.0129852294922,3.60847460937,3.65454296875,3.66334570313,3.648734375,21.25,21.5,21.812,21.437
1484262502.06,-0.0116195678711,3.60846679688,3.65449609375,3.66334570313,3.64873046875,21.25,21.5,21.812,21.437
1484262503.06,0.0290069580078,3.60846289063,3.65457226563,3.66334570313,3.64872851563,21.25,21.375,21.437,21.812
1484262504.06,0.0269088745117,3.60846484375,3.65451953125,3.66335351562,3.64874023437,21.25,21.375,21.437,21.812
1484262505.06,0.0385437011719,3.60846875,3.65450585937,3.66334570313,3.648734375,21.312,21.5,21.375,21.812
1484262506.06,-0.0247802734375,3.60846484375,3.65452539062,3.66334179688,3.64873632813,21.312,21.5,21.375,21.812
1484262507.13,-0.0398483276367,3.6084609375,3.65451367188,3.66334960937,3.64872070312,21.312,21.375,21.5,21.812
1484262508.07,-0.0301208496094,3.60847851562,3.654484375,3.66334765625,3.64873046875,21.312,21.375,21.5,21.812
1484262509.06,-0.0308837890625,3.60846679688,3.65449414063,3.66334179688,3.648734375,21.312,21.5,21.375,21.812
1484262510.07,-0.0160064697266,3.60846679688,3.6545234375,3.66334570313,3.6487265625,21.312,21.5,21.375,21.812
1484262511.07,-0.141510009766,3.6084609375,3.65452929688,3.66334375,3.64873632813,21.312,21.375,21.5,21.812
1484262512.07,-0.0440444946289,3.60847851562,3.65455273438,3.66334765625,3.64873242188,21.312,21.375,21.5,21.812
1484262513.07,0.0457916259766,3.60845507812,3.65450195313,3.66334375,3.64872851563,21.375,21.5,21.437,21.812
1484262514.07,-0.00494384765625,3.60846875,3.65452539062,3.66334765625,3.648734375,21.375,21.5,21.437,21.812
1484262515.07,-0.0438537597656,3.60848242188,3.654546875,3.66333789063,3.64873242188,21.312,21.375,21.5,21.812
1484262516.08,-0.0436630249023,3.60846289063,3.6545078125,3.66334960937,3.64872460937,21.312,21.375,21.5,21.812
1484262517.08,-0.130256652832,3.6084609375,3.65454101562,3.66335546875,3.64872851563,21.5,21.375,21.375,21.812
1484262518.08,-0.00933074951172,3.60847460937,3.6545078125,3.66335546875,3.64873046875,21.5,21.375,21.375,21.812
1484262519.08,-0.0140991210938,3.60847460937,3.65453710938,3.66335546875,3.64872460937,21.312,21.5,21.812,21.375
1484262520.08,-0.242599487305,3.60848242188,3.65450585937,3.66334765625,3.64873046875,21.312,21.5,21.812,21.375
1484262521.08,0.275817871094,3.60845703125,3.65453710938,3.66334960937,3.64872460937,21.375,21.5,21.375,21.812
1484262522.08,-0.142845153809,3.60846289063,3.65448828125,3.66333789063,3.64872460937,21.375,21.5,21.375,21.812
1484262523.08,-0.0249710083008,3.60846484375,3.65451953125,3.66334570313,3.64873046875,21.312,21.375,21.5,21.812
1484262524.09,0.142112731934,3.60846484375,3.65454882813,3.66334765625,3.64872265625,21.312,21.375,21.5,21.812
1484262525.09,-0.212272644043,3.60846679688,3.65449414063,3.66334375,3.64872070312,21.375,21.5,21.437,21.812
1484262526.09,-0.0226821899414,3.60845703125,3.65448046875,3.66334960937,3.64872851563,21.375,21.5,21.437,21.812
1484262527.13,-0.0243988037109,3.60847265625,3.6545234375,3.66333789063,3.64872851563,21.312,21.5,21.437,21.812
1484262528.03,-0.0350799560547,3.60845507812,3.6545078125,3.66334570313,3.64872851563,21.312,21.5,21.437,21.812
1484262529.04,-0.0154342651367,3.60845898437,3.65446679687,3.66333984375,3.64873046875,21.312,21.812,21.5,21.375
1484262530.04,0.0126037597656,3.60847851562,3.65456445312,3.66334765625,3.64872265625,21.312,21.812,21.5,21.375
1484262531.14,-0.0383224487305,3.6084609375,3.65450195313,3.66334960937,3.64872460937,21.312,21.437,21.5,21.812
1484262532.04,-0.272163391113,3.60846875,3.65450195313,3.66334570313,3.64872460937,21.312,21.437,21.5,21.812
1484262533.04,-0.113090515137,3.60847070313,3.65449609375,3.66334960937,3.64873046875,21.312,21.5,21.375,21.812
1484262534.04,0.139823913574,3.60846484375,3.65456054687,3.66333398437,3.6487265625,21.312,21.5,21.375,21.812
1484262535.04,0.0326309204102,3.6084609375,3.65449609375,3.66331835938,3.64872070312,21.375,21.5,21.375,21.812
1484262536.1,-0.0243988037109,3.60846289063,3.6544921875,3.66333984375,3.64872851563,21.375,21.5,21.375,21.812
1484262537.1,-0.0423278808594,3.608453125,3.65451953125,3.66334179688,3.64872265625,21.312,21.5,21.812,21.437
1484262538.1,0.0438842773438,3.60846289063,3.65451757813,3.6633359375,3.64871875,21.312,21.5,21.812,21.437
1484262539.1,0.04541015625,3.60844726563,3.65451367188,3.66333203125,3.64872070312,21.312,21.5,21.437,21.812
1484262540.1,-0.0104751586914,3.60845898437,3.65448828125,3.66334375,3.64872460937,21.312,21.5,21.437,21.812
1484262541.1,0.0471267700195,3.60846289063,3.65447070312,3.66333789063,3.64872265625,21.5,21.312,21.375,21.812
1484262542.11,-0.05224609375,3.6084765625,3.65455078125,3.66334375,3.6487265625,21.5,21.312,21.375,21.812
1484262543.11,-0.0743713378906,3.6084609375,3.65452929688,3.6633359375,3.64872460937,21.312,21.5,21.437,21.812
1484262544.11,-0.00685119628906,3.60846289063,3.65451757813,3.66334179688,3.64872070312,21.312,21.5,21.437,21.812
1484262545.11,0.0290069580078,3.608453125,3.65451757813,3.66333398437,3.6487265625,21.375,21.5,21.375,21.812
1484262546.11,0.00535583496094,3.60845507812,3.65446679687,3.66334765625,3.64872265625,21.375,21.5,21.375,21.812
1484262547.11,0.0129852294922,3.60845898437,3.65452929688,3.663328125,3.6487265625,21.312,21.5,21.375,21.812
1484262548.11,0.0137481689453,3.60845898437,3.65448046875,3.66333984375,3.64872851563,21.312,21.5,21.375,21.812
1484262549.11,0.112930297852,3.60846679688,3.65453515625,3.66332617188,3.64872070312,21.375,21.5,21.812,21.375
1484262550.12,0.0702056884766,3.60846289063,3.65449609375,3.66334570313,3.64872460937,21.375,21.5,21.812,21.375
1484262551.12,-0.0310745239258,3.60845898437,3.65447851563,3.66334960937,3.64873242188,21.437,21.437,21.375,21.812
1484262552.12,0.0986251831055,3.60846289063,3.65449609375,3.66333398437,3.6487265625,21.437,21.437,21.375,21.812
1484262553.18,0.0145111083984,3.60847851562,3.6544921875,3.66333789063,3.64871875,21.375,21.5,21.437,21.812
1484262554.12,0.019660949707,3.60846875,3.65451953125,3.66333984375,3.64872265625,21.375,21.5,21.437,21.812
1484262555.18,-0.0335540771484,3.60846484375,3.65445703125,3.66333203125,3.64872265625,21.375,21.5,21.375,21.812
1484262556.12,0.0158462524414,3.6084609375,3.65451367188,3.66333398437,3.64872460937,21.375,21.5,21.375,21.812
1484262557.12,-0.0783767700195,3.60845507812,3.65451171875,3.66333203125,3.6487265625,21.437,21.5,21.437,21.812
1484262558.12,0.00993347167969,3.6084609375,3.6545234375,3.66334179688,3.64871875,21.437,21.5,21.437,21.812
1484262559.12,-0.00284576416016,3.60845507812,3.6545,3.66333984375,3.64871679688,21.375,21.5,21.375,21.812
1484262560.07,-0.00685119628906,3.60847851562,3.65448242188,3.66333789063,3.64872460937,21.375,21.5,21.375,21.812
1484262561.13,-0.0182952880859,3.60846289063,3.65450390625,3.6633359375,3.64871484375,21.375,21.5,21.812,21.437
1484262562.12,-0.00399017333984,3.60845507812,3.65448632812,3.66333789063,3.6487265625,21.375,21.5,21.812,21.437
1484262563.13,-0.0301208496094,3.60845703125,3.65446484375,3.6633359375,3.6487109375,21.375,21.5,21.812,21.437
1484262564.07,0.0307235717773,3.60844921875,3.65453515625,3.66333007812,3.64872460937,21.375,21.5,21.812,21.437
1484262565.08,-0.00933074951172,3.60845117188,3.6544921875,3.663359375,3.6487109375,21.375,21.375,21.5,21.812
1484262566.13,0.0370178222656,3.60845507812,3.65451953125,3.66333007812,3.64871484375,21.375,21.375,21.5,21.812
1484262567.13,0.00115966796875,3.60846289063,3.65450585937,3.66333007812,3.64871679688,21.5,21.375,21.812,21.437
1484262568.13,0.0581893920898,3.608453125,3.6545234375,3.66333007812,3.64870898438,21.5,21.375,21.812,21.437
1484262569.14,0.0179443359375,3.60846289063,3.65450195313,3.66333203125,3.64872265625,21.375,21.5,21.812,21.437
1484262570.14,0.0438842773438,3.60844921875,3.6545,3.66333984375,3.64871484375,21.375,21.5,21.812,21.437
1484262571.14,0.00287628173828,3.60845898437,3.65448242188,3.66333398437,3.64871679688,21.375,21.5,21.437,21.812
1484262572.14,0.0192794799805,3.60845117188,3.65447460938,3.66333398437,3.64871679688,21.375,21.5,21.437,21.812
1484262573.14,0.0349197387695,3.60846484375,3.65451171875,3.6633359375,3.64872265625,21.5,21.375,21.437,21.812
1484262574.09,0.0126037597656,3.60846679688,3.65455664063,3.66333203125,3.64871484375,21.5,21.375,21.437,21.812
1484262575.09,0.0311050415039,3.60844921875,3.654484375,3.66333007812,3.64871484375,21.437,21.5,21.437,21.875
1484262576.2,0.0553283691406,3.608453125,3.65447070312,3.66333203125,3.64871875,21.437,21.5,21.437,21.875
1484262577.14,0.0587615966797,3.60846484375,3.65455664063,3.6633359375,3.64871679688,21.5,21.375,21.437,21.812
1484262578.09,0.0126037597656,3.60845898437,3.65448242188,3.66333398437,3.64872070312,21.5,21.375,21.437,21.812
1484262579.09,0.0106964111328,3.60845117188,3.65454492187,3.66333007812,3.64871484375,21.375,21.5,21.437,21.812
1484262580.09,0.0198516845703,3.60845898437,3.65449023437,3.66333789063,3.64871484375,21.375,21.5,21.437,21.812
1484262581.15,-0.00589752197266,3.6084609375,3.65448828125,3.66332226563,3.64870898438,21.375,21.5,21.437,21.812
1484262582.09,0.00363922119141,3.60845507812,3.6544765625,3.66333007812,3.64872265625,21.375,21.5,21.437,21.812
1484262583.1,0.00859832763672,3.60845507812,3.65452539062,3.66333203125,3.64871875,21.375,21.437,21.5,21.875
1484262584.1,0.0194702148438,3.60845898437,3.65450585937,3.663328125,3.64871484375,21.375,21.437,21.5,21.875
1484262585.1,0.00402069091797,3.60845117188,3.65445117187,3.66332226563,3.6487109375,21.375,21.5,21.375,21.875
1484262586.15,0.00402069091797,3.60845507812,3.65448046875,3.66332226563,3.64871484375,21.375,21.5,21.375,21.875
1484262587.16,-0.00284576416016,3.60844726563,3.65445703125,3.66333007812,3.64871289063,21.375,21.5,21.812,21.437
1484262588.1,0.0373992919922,3.60845703125,3.65451367188,3.66333007812,3.64871289063,21.375,21.5,21.812,21.437
1484262589.1,-0.016960144043,3.60845507812,3.65448046875,3.6633359375,3.64871679688,21.375,21.5,21.375,21.812
1484262590.1,0.0358734130859,3.60845507812,3.65454296875,3.66332617188,3.64871484375,21.375,21.5,21.375,21.812
1484262591.16,0.0118408203125,3.6084609375,3.654484375,3.66334179688,3.64870703125,21.375,21.5,21.437,21.875
1484262592.1,-0.00360870361328,3.60844921875,3.65446875,3.66331835938,3.64871289063,21.375,21.5,21.437,21.875
1484262593.11,0.0225219726562,3.608453125,3.654515625,3.66333789063,3.64871679688,21.375,21.437,21.812,21.5
1484262594.11,0.0181350708008,3.60845703125,3.65454492187,3.66333203125,3.64871679688,21.375,21.437,21.812,21.5
1484262595.11,0.00402069091797,3.60844921875,3.654546875,3.663328125,3.64871484375,21.375,21.5,21.812,21.437
1484262596.17,0.00115966796875,3.60844921875,3.65450585937,3.66333398437,3.64870117187,21.375,21.5,21.812,21.437
1484262597.17,0.0152740478516,3.60844335938,3.65447460938,3.66332421875,3.64871289063,21.375,21.812,21.5,21.437
1484262598.17,0.0236663818359,3.608453125,3.65447460938,3.66332421875,3.64871679688,21.375,21.812,21.5,21.437
1484262599.17,-0.000938415527344,3.60844140625,3.65446679687,3.66332421875,3.64870898438,21.375,21.5,21.437,21.812
1484262600.17,0.00115966796875,3.6084453125,3.65453125,3.66332617188,3.64871289063,21.375,21.5,21.437,21.812
1484262601.17,0.00249481201172,3.60843945312,3.65447851563,3.6633125,3.64871679688,21.375,21.5,21.437,21.875
1484262602.17,0.0415954589844,3.60845117188,3.65446484375,3.66333203125,3.6487109375,21.375,21.5,21.437,21.875
1484262603.22,0.0385437011719,3.60844335938,3.65454882813,3.66332421875,3.64870898438,21.375,21.5,21.812,21.437
1484262604.17,-0.021728515625,3.60843359375,3.65449609375,3.66332617188,3.6487109375,21.375,21.5,21.812,21.437
1484262605.22,-0.0356521606445,3.60844335938,3.65452539062,3.66332617188,3.64871484375,21.375,21.5,21.437,21.812
1484262606.12,0.0452194213867,3.60843554688,3.654515625,3.663328125,3.64871289063,21.375,21.5,21.437,21.812
1484262607.12,0.0362548828125,3.608453125,3.65449023437,3.66333007812,3.64871875,21.375,21.5,21.437,21.812
1484262608.13,0.00859832763672,3.6084375,3.65450195313,3.6633203125,3.64870898438,21.375,21.5,21.437,21.812
1484262609.12,0.0425491333008,3.60844140625,3.65447460938,3.6633203125,3.64870703125,21.375,21.5,21.437,21.812
1484262610.12,-0.0140991210938,3.60845507812,3.65447460938,3.66332226563,3.64870898438,21.375,21.5,21.437,21.812
1484262611.18,-0.0175323486328,3.60845117188,3.65452148438,3.6633125,3.64871289063,21.375,21.5,21.375,21.875
1484262612.18,0.002685546875,3.60844726563,3.65445507813,3.663328125,3.64870898438,21.375,21.5,21.375,21.875
1484262613.18,0.0108871459961,3.60845507812,3.65452734375,3.66332226563,3.64870703125,21.375,21.437,21.5,21.812
1484262614.18,0.00440216064453,3.60847070313,3.65450585937,3.66333203125,3.6487109375,21.375,21.437,21.5,21.812
1484262615.24,0.0375900268555,3.60844140625,3.6545078125,3.6633203125,3.64870703125,21.375,21.5,21.375,21.812
1484262616.13,-0.0314559936523,3.60843945312,3.65451757813,3.663328125,3.64871289063,21.375,21.5,21.375,21.812
1484262617.13,0.0326309204102,3.60844921875,3.65451367188,3.66332226563,3.64870898438,21.437,21.5,21.437,21.812
1484262618.13,-0.00437164306641,3.60847070313,3.65448828125,3.66333007812,3.64872070312,21.437,21.5,21.437,21.812
1484262619.13,0.000968933105469,3.60845117188,3.65453125,3.66333398437,3.64871289063,21.437,21.5,21.437,21.812
1484262620.13,-0.00284576416016,3.60843554688,3.6545,3.66332617188,3.64871484375,21.437,21.5,21.437,21.812
1484262621.19,-0.026496887207,3.6084453125,3.65445507813,3.663328125,3.648703125,21.5,21.812,21.437,21.437
1484262622.19,0.0127944946289,3.60844726563,3.65451757813,3.66332421875,3.64869921875,21.5,21.812,21.437,21.437
1484262623.19,0.0244293212891,3.60845898437,3.65448242188,3.66332421875,3.64870507812,21.437,21.5,21.437,21.875
1484262624.2,0.0244293212891,3.60843554688,3.65449609375,3.66331054688,3.64870898438,21.437,21.5,21.437,21.875
1484262625.2,0.0309143066406,3.6084609375,3.65445703125,3.66332226563,3.64871875,21.5,21.812,21.437,21.437
1484262626.2,0.0208053588867,3.6084296875,3.65449609375,3.66331835938,3.64870703125,21.5,21.812,21.437,21.437
1484262627.2,0.0181350708008,3.60843945312,3.65452734375,3.66332421875,3.64870703125,21.437,21.437,21.5,21.812
1484262628.14,0.0394973754883,3.6084609375,3.654484375,3.66332226563,3.64870507812,21.437,21.437,21.5,21.812
1484262629.15,0.0158462524414,3.6084453125,3.65449414063,3.66331445312,3.64870898438,21.437,21.5,21.437,21.875
1484262630.15,0.0335845947266,3.60843945312,3.654484375,3.66331640625,3.64869921875,21.437,21.5,21.437,21.875
1484262631.2,0.0103149414062,3.60843554688,3.65450585937,3.66331445312,3.64870507812,21.437,21.875,21.437,21.5
1484262632.2,0.00344848632812,3.60844335938,3.65448828125,3.66331835938,3.6486953125,21.437,21.875,21.437,21.5
1484262633.21,0.00135040283203,3.60843945312,3.65450195313,3.66332421875,3.64870703125,21.437,21.5,21.875,21.437
1484262634.21,0.000778198242188,3.60846875,3.65448632812,3.66331445312,3.64870117187,21.437,21.5,21.875,21.437
1484262635.21,-0.0364151000977,3.60843554688,3.65445507813,3.66331445312,3.64869921875,21.437,21.5,21.437,21.875
1484262636.21,0.0250015258789,3.6084375,3.6544609375,3.6633203125,3.64871289063,21.437,21.5,21.437,21.875
1484262637.21,0.0419769287109,3.60844335938,3.654484375,3.66333203125,3.64870703125,21.437,21.5,21.437,21.812
1484262638.16,-0.0257339477539,3.60843164063,3.6544453125,3.66331445312,3.64870703125,21.437,21.5,21.437,21.812
1484262639.16,0.019660949707,3.60843945312,3.65452539062,3.66331640625,3.64870898438,21.437,21.5,21.812,21.437
1484262640.16,0.00382995605469,3.60844726563,3.6544453125,3.66331640625,3.64870507812,21.437,21.5,21.812,21.437
1484262641.21,0.0179443359375,3.60844335938,3.65447460938,3.66331835938,3.64869726563,21.437,21.5,21.437,21.812
1484262642.16,0.0248107910156,3.60843164063,3.65450585937,3.6633203125,3.64870703125,21.437,21.5,21.437,21.812
1484262643.16,-0.00532531738281,3.60843554688,3.65446679687,3.66331054688,3.648703125,21.375,21.5,21.437,21.812
1484262644.16,-0.0316467285156,3.60843164063,3.65447265625,3.66331640625,3.64870703125,21.375,21.5,21.437,21.812
1484262645.16,0.0408325195312,3.60844726563,3.65451171875,3.66330273438,3.64870117187,21.375,21.5,21.437,21.875
1484262646.22,0.0387344360352,3.60843164063,3.65449023437,3.66331835938,3.64870703125,21.375,21.5,21.437,21.875
1484262647.25,0.00630950927734,3.60843554688,3.65451757813,3.66331445312,3.648703125,21.375,21.437,21.5,21.812
1484262648.17,0.0181350708008,3.6084453125,3.6544765625,3.66332226563,3.64870117187,21.375,21.437,21.5,21.812
1484262649.17,0.0415954589844,3.6084296875,3.6544921875,3.66331054688,3.64870703125,21.375,21.5,21.437,21.812
1484262650.18,0.0114593505859,3.60844140625,3.65447265625,3.66331445312,3.6487109375,21.375,21.5,21.437,21.812
1484262651.27,0.0190887451172,3.60844140625,3.65451367188,3.66331835938,3.64869726563,21.5,21.375,21.437,21.875
1484262652.17,-0.0104751586914,3.60843359375,3.6544765625,3.66331640625,3.648703125,21.5,21.375,21.437,21.875
1484262653.17,0.00974273681641,3.60843359375,3.6544609375,3.663328125,3.64869335938,21.5,21.375,21.437,21.875
1484262654.18,-0.000747680664062,3.6084375,3.6545,3.6633203125,3.648703125,21.5,21.375,21.437,21.875
1484262655.17,-0.00780487060547,3.60842773438,3.65453515625,3.66330859375,3.64870117187,21.312,21.5,21.437,21.875
1484262656.23,0.00287628173828,3.60844726563,3.65452734375,3.66331445312,3.648703125,21.312,21.5,21.437,21.875
1484262657.23,-0.0161972045898,3.6084375,3.65447070312,3.6633125,3.648703125,21.312,21.5,21.437,21.812
1484262658.23,0.002685546875,3.60843164063,3.65447851563,3.6633125,3.64869921875,21.312,21.5,21.437,21.812
1484262659.28,0.00249481201172,3.60843164063,3.65446875,3.66332226563,3.64869726563,21.312,21.5,21.437,21.875
1484262660.18,0.00382995605469,3.60844335938,3.65446679687,3.6633203125,3.64870703125,21.312,21.5,21.437,21.875
1484262661.19,0.0230941772461,3.6084296875,3.65447265625,3.66331445312,3.64869726563,21.312,21.5,21.437,21.875
1484262662.18,0.0253829956055,3.60843359375,3.65446875,3.66332226563,3.64869726563,21.312,21.5,21.437,21.875
1484262663.18,0.0480804443359,3.60843359375,3.65451953125,3.66331640625,3.648703125,21.312,21.5,21.437,21.875
1484262664.18,0.0164184570312,3.60843554688,3.6544921875,3.66332617188,3.64870117187,21.312,21.5,21.437,21.875
1484262665.19,-0.0362243652344,3.60844921875,3.65449023437,3.66332617188,3.64869335938,21.312,21.5,21.437,21.812
1484262666.24,0.0156555175781,3.60843164063,3.65448828125,3.66331445312,3.64870117187,21.312,21.5,21.437,21.812
1484262667.24,0.0126037597656,3.60842578125,3.6545078125,3.66331445312,3.64870898438,21.312,21.5,21.875,21.437
1484262668.19,0.039306640625,3.60843164063,3.65445117187,3.66331640625,3.64870117187,21.312,21.5,21.875,21.437
1484262669.19,0.0307235717773,3.60843164063,3.65447851563,3.66330078125,3.64869726563,21.437,21.875,21.312,21.5
1484262670.19,0.00783538818359,3.60843359375,3.65449414063,3.66330664063,3.648703125,21.437,21.875,21.312,21.5
1484262671.25,0.0282440185547,3.60843554688,3.65447851563,3.66331445312,3.64869335938,21.5,21.437,21.312,21.875
1484262672.19,-0.00475311279297,3.60844335938,3.654484375,3.66331640625,3.6486953125,21.5,21.437,21.312,21.875
1484262673.19,0.0145111083984,3.60843164063,3.65449609375,3.66330078125,3.64870117187,21.312,21.5,21.437,21.875
1484262674.19,-0.000556945800781,3.6084296875,3.65450585937,3.6633125,3.64869921875,21.312,21.5,21.437,21.875
1484262675.21,0.0417861938477,3.608453125,3.65449804688,3.66331835938,3.64869921875,21.312,21.5,21.437,21.875
1484262676.25,0.00516510009766,3.6084375,3.654484375,3.66331445312,3.6486953125,21.312,21.5,21.437,21.875
1484262677.25,0.04541015625,3.60844140625,3.65447265625,3.66330859375,3.6486953125,21.375,21.5,21.437,21.875
1484262678.2,0.0383529663086,3.60842773438,3.65449609375,3.6633046875,3.64870117187,21.375,21.5,21.437,21.875
1484262679.2,0.022331237793,3.60844726563,3.65448828125,3.66329882813,3.64869921875,21.375,21.5,21.437,21.875
1484262680.2,0.00611877441406,3.60843359375,3.65449023437,3.66332226563,3.64870117187,21.375,21.5,21.437,21.875
1484262681.26,0.016227722168,3.60842773438,3.65451953125,3.66331640625,3.64870117187,21.375,21.5,21.437,21.875
1484262682.26,-0.00799560546875,3.60841796875,3.65448242188,3.66331054688,3.64869335938,21.375,21.5,21.437,21.875
1484262683.26,0.0215682983398,3.60843554688,3.6544765625,3.66331054688,3.64869726563,21.375,21.5,21.875,21.437
1484262684.2,0.0415954589844,3.6084296875,3.65449804688,3.6633125,3.64870117187,21.375,21.5,21.875,21.437
1484262685.22,-0.00418090820312,3.6084296875,3.65448046875,3.66330859375,3.6486953125,21.375,21.5,21.437,21.875
1484262686.26,-0.00284576416016,3.6084375,3.65448242188,3.66331054688,3.64869140625,21.375,21.5,21.437,21.875
1484262687.26,0.0166091918945,3.60843554688,3.65448632812,3.66331054688,3.64868945313,21.375,21.875,21.437,21.5
1484262688.21,0.0127944946289,3.608421875,3.65448242188,3.66330078125,3.64869726563,21.375,21.875,21.437,21.5
1484262689.21,-0.0306930541992,3.60843554688,3.65447851563,3.66330664063,3.64869335938,21.375,21.5,21.437,21.875
1484262690.22,0.00859832763672,3.60844140625,3.65448828125,3.66332226563,3.64868945313,21.375,21.5,21.437,21.875
1484262691.27,0.0187072753906,3.60842578125,3.65447851563,3.66331640625,3.64869335938,21.375,21.5,21.437,21.812
1484262692.21,0.0202331542969,3.6084453125,3.65447265625,3.66330664063,3.64869140625,21.375,21.5,21.437,21.812
1484262693.21,-0.0161972045898,3.6084375,3.65447460938,3.663296875,3.6486953125,21.312,21.5,21.437,21.875
1484262694.21,0.00592803955078,3.60844335938,3.65448242188,3.66330859375,3.64869335938,21.312,21.5,21.437,21.875
