Timestamp,Current,MVoltage,Sl1Voltage,Sl2Voltage,Sl3Voltage,Sl4Voltage
1482450442.2,-0.0494499206543,2.81470507813,2.8417890625,2.8428125,2.85794921875,-1.0
1482450443.21,0.064037322998,2.81472265625,2.8417890625,2.84282617188,2.85794921875,-1.0
1482450444.21,-0.0416297912598,2.8147421875,2.84179492188,2.84282617188,2.85796289063,-1.0
1482450445.21,0.0380973815918,2.81474414063,2.84181054688,2.84282617188,2.85796875,-1.0
1482450446.21,-0.0111122131348,2.814734375,2.84181054688,2.8428359375,2.85797265625,-1.0
1482450447.18,-0.0408668518066,2.81478125,2.84181835937,2.84284570313,2.85798242188,-1.0
1482450448.14,0.037525177002,2.81474023437,2.84183007813,2.84284570313,2.85798046875,-1.0
1482450449.21,-0.0263710021973,2.8146640625,2.84184179688,2.842859375,2.85798828125,-1.0
1482450450.21,0.0331382751465,2.81488476563,2.84184570313,2.8428671875,2.85800195313,-1.0
1482450451.21,0.0533561706543,2.81471484375,2.84186132813,2.84286132813,2.85800195313,-1.0
1482450452.27,-0.0118751525879,2.814703125,2.84186132813,2.84287304687,2.85800195313,-1.0
1482450453.28,0.0359992980957,2.81476757813,2.8418671875,2.84288671875,2.85801171875,-1.0
1482450454.28,-0.0134010314941,2.81471484375,2.8418828125,2.842890625,2.85801367188,-1.0
1482450455.34,-0.0237007141113,2.81480664063,2.84188671875,2.84290039063,2.85802929687,-1.0
1482450456.28,0.0966529846191,2.81479882813,2.84189648437,2.8428984375,2.85803125,-1.0
1482450457.28,-0.00901412963867,2.81481835938,2.84191210937,2.84290820312,2.8580390625,-1.0
1482450458.32,-0.017406463623,2.8147578125,2.84191210937,2.84290625,2.85804296875,-1.0
1482450459.37,-0.0740547180176,2.81473242188,2.84192382813,2.842921875,2.85805273438,-1.0
1482450460.32,0.0503044128418,2.81485546875,2.84193164062,2.842921875,2.85805273438,-1.0
1482450461.38,-0.0559349060059,2.81486328125,2.8419375,2.84292382812,2.85806054687,-1.0
1482450462.32,-0.037052154541,2.8148125,2.84194140625,2.84293359375,2.85807421875,-1.0
1482450463.36,0.180194854736,2.81481054687,2.8419453125,2.84293554688,2.85806835938,-1.0
1482450464.32,0.136135101318,2.81481640625,2.84196484375,2.84294726562,2.8580703125,-1.0
1482450465.33,0.0562171936035,2.81483984375,2.84196875,2.84294726562,2.85808398437,-1.0
1482450466.4,-0.105716705322,2.81479882813,2.84198046875,2.84295507813,2.85808398437,-1.0
1482450467.33,-0.00634384155273,2.81484765625,2.84198632812,2.84295507813,2.85808984375,-1.0
